cambioResidencia,viajar,empresa,ciudad,areaName,fechaHoraPublicacion,fechaPublciacion,experienciaAnos,skills,provincia,idiomas,descripcionTitulo,descripcion,tipoTrabajo,tipoContrato,salarioDescripcion,salario,titulo,edadMaxima,edadMinima,educacionMinima,cantidadVacante,modalidadTrabajo,empresaVerificada,anuncioRelevante,aptoDiscapacitado,promedioEmpresa
False,False,AROMALAB S.A,Quito,Producción / Operarios / Manufactura,2024-09-09T14:35:17,9 de septiembre,2,Aprendizaje. Desarrollo de producto. Proceso de mejora. Servicio al cliente,Pichincha,,Químico,Género Masculino	Asistente de la jefatura de producción	Disponibilidad inmediata	Tiempo completo	Alta capacidad de aprendizaje	Manejo de procesos	Controles del área	Manejo de sistemas	Proactivo	Control de personal	Solamente personas que cumplan con el perfil de Ingenieros químicos,Tiempo Completo,Otro tipo de contrato,552.00 US$ (Mensual),552,Ingeniero auxiliar,36,28,Universidad,1,1,False,False,False,
False,False,Protecairport,Quito,Ventas,2024-09-09T14:35:17,9 de septiembre,,,Pichincha,,ventas y atencion al cliente,IMPORTANTE EMPRESA BUSCA 2 ASESORES CON EXPERIENCIA EN VENTAS Y ATENCION AL CLIENTE SOBRE UN SUELDO BASE MAS COMISIONES CON META 	PARA ENTREVISTAS ENVIA TU HOJA DE VIDA AL SIGUIENTE CORREO ********************@gmail.com o al whatssap cero nueve ocho cinco cuatro siete cero ocho ocho cuatro OJO no llamadas ,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Asesor,,,Educación Básica Secundaria,2,1,False,False,True,
False,True,AROMALAB S.A,Quito,Ventas,2024-09-09T14:35:17,9 de septiembre,2,,Pichincha,,Corporativo,Experiencia en el área	Venta a canales corporativos	Disponibilidad inmediata 	Tiempo completo	Disponibilidad para viajar	Excelentes relaciones interpersonales	Excelente actitud	Proactivo	Iniciativa	Aprendizaje continuo	Sueldo fijo. más movilización. más comisiones	,Tiempo Completo,Otro tipo de contrato,552.00 US$ (Mensual),552,Ejecutivo ventas,38,30,Universidad,1,1,False,False,False,
False,True,SILTEKEC S.A.S.,Quito,Ventas,2024-09-09T14:35:17,9 de septiembre,1,,Pichincha,,Tiempo completo,Identificación de clientes potenciales y ventas de productos o servicios.	Asesoramiento personalizado a los clientes en función de sus necesidades específicas.	Diseño y ejecución de estrategias comerciales.	Negociación y cierre de acuerdos de venta.	Realización de seguimiento postventa para garantizar la satisfacción del cliente.,Tiempo Completo,Contrato por tiempo indefinido,600.00 US$ (Mensual),600,Agente comercial,,,Educación Técnico/Profesional,1,1,False,False,True,
False,False,AGRÍCOLA URAPAMBA S.A.,Quito,Producción / Operarios / Manufactura,2024-09-09T14:35:11,9 de septiembre,3,Microsoft Excel. Liderazgo. Trabajo en equipo. Calidad,Pichincha,Inglés ,Sector El Quinche,Agrícola Urapamba. requiere contratar JEFE DE PLANTA DE PRODUCCIÓN en el sector de “El Quinche”. el mismo que debería cumplir con el siguiente perfil:		OBJETIVO DEL PUESTO DE TRABAJO: Controlar y Garantizar la producción además de calidad de las diferentes líneas de producción.		ACTIVIDADES DEL PUESTO DE TRABAJO:		Controlar la calidad de materia prima y producto terminado identificando las mejores y óptimas características que deben tener los productos.	Supervisar al personal de la Planta.	Controlar parámetros de cantidad de materia prima utilizada de acuerdo a procedimientos del área.	Realizar e implementar políticas. procedimientos y formatos pre requisitos para la obtención de certificaciones y cumplir con la normativa legal vigente.	Realizar entrenamiento e inducción del personal de una manera efectiva y eficiente.	Realizar auditorías internas para determinar el avance en la implementación de procesos y registros.	Realizar indicadores de gestión.	Realizar planes de acción en relación a las no conformidades detectadas.		REQUISITOS DE ESTUDIO:	Ingeniero Industrial o de Alimentos		REQUISITOS DE EXPERIENCIA:	Experiencia mínima de 3 años en cargos similares y poseer conocimiento en certificaciones ISO - BPM’S - BASC.,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Jefe de Producción,50,30,Postgrado,1,1,False,False,True,
False,False,Importante Empresa,Quito,Servicios Generales. Aseo y Seguridad ,2024-09-09T14:35:11,9 de septiembre,3,CRM. Microsoft Office,Pichincha,,Motorizado,Supervisar el proceso general y el correcto funcionamiento de las operaciones en cada uno de los establecimientos donde se encuentre el personal operativo (Supervisores. Cajeros. Operarios.) de la empresa. con los correctivos respectivos. para dar el mejor servicio y cumplimiento a los clientes actuales y potenciales. Controlar y monitorear las actividades que realicen los supervisores y personal operativo a cargo de los mismos. Realizar visitas periódicas a todos los estacionamientos en que se mantiene la operación. Apoyo en la atención los requerimientos presentados por los clientes corporativos en el tema de procedimiento operativo. Apoyo en la realización de auditorías de personal en los estacionamientos que mantiene la operación. Realizar reuniones constantes del status de operatividad con el equipo de supervisión. realizando informes y seguimiento del cumplimiento de las actividades semanales presentadas por los supervisores en dichas reuniones. Realizar la requisición operativa (personal. suministros. y de mas) para los estacionamientos. Revisión en conjunto con el departamento de Talento Humano el reclamo de horas suplementarias. extras y de mas novedades realizadas por el personal operativo. Realizar la programación de horarios y turnos para cada estacionamiento. Controlar el estado de los activos del área de Operaciones en cada uno de los estacionamientos. Revisar y aprobar el número de horas suplementarias y/o extras que reportan los supervisores del personal operativo. Coordinar con los Supervisores el trámite de permisos. faltas. atrasos y cambios de turno de los Operadores Logísticos. Notificación. seguimiento de siniestros vehiculares o de terceros que ocurran dentro de cada estacionamiento.,Tiempo Completo,Otro tipo de contrato,700.00 US$ (Mensual),700,Supervisor de Operaciones de Estacionamientos,40,30,Educación Técnico/Profesional,5,1,False,True,False,
False,False,Corpmaqplast Cía. Ltda.,Quito,Administración / Oficina,2024-09-09T14:35:11,9 de septiembre,5,Microsoft Office,Pichincha,,Asistente de Gerencia,Reconocida empresa Importadora y Comercializadora de Máquinas y Plásticos. busca ASISTENTE DE GERENCIA para comercializar maquinaria Industrial y Semi-Industrial que permiten la conservación y preservación de sus productos en las aéreas. alimenticias. farmacéuticas y químicas. a través de la efectiva gestión de ventas. logrando establecer y mantener buenas relaciones comerciales con clientes y brindar una excelente calidad de servicio.	Nos orientamos a la búsqueda de una persona proactiva. con lealtad. responsabilidad. ética. liderazgo y autoridad. con excelente orientación de servicio al cliente. orientación a resultados. capacidad de trabajo bajo presión y en equipo.	FUNCIONES	Soporte administrativo. 	Coordinación de la agenda de trabajo.	Manejo de correspondencia (redacción de oficios. cartas. memorandos. etc.). 	Llamadas telefónicas. 	Atención al cliente interno y externo. 	Manejo de inventario.	Archivo. 	Venta y postventa de consumibles.	Gestión de cobranza. 	Organización de eventos y reuniones. 	Manejo del bienestar organizacional. entre otras			PERFIL	Mujer. entre 25 años y 35 años de edad.	Disponibilidad de tiempo completo para trabajar en horario 08:30 a.m. a 17:00 p.m.	COMPETENCIAS:	Orientación al Logro y resultados.	Pensamiento Analítico.	Orden y Calidad.	Trabajo bajo presión	VALORES:	•	Alto sentido de responsabilidad	•	Honestidad	•	Compromiso	REMUNERACION	Sueldo 400. más comisiones por cumplimiento de meta de ventas mensual en maquinaria e insumos y Beneficios de Ley.	APLICAR UNICAMENTE QUIEN CUMPLE CON EL PERFIL REQUERIDO 		,Tiempo Completo,Contrato por tiempo indefinido,450.00 US$ (Mensual),450,Asistente administración,35,30,Universidad,1,1,False,False,False,
False,True,Corpmaqplast Cía. Ltda.,Quito,Mantenimiento y Reparaciones Técnicas,2024-09-09T14:35:11,9 de septiembre,5,Microsoft Office,Pichincha,,Ing Electronico,Reconocida empresa Importadora y Comercializadora de Máquinas y Plásticos. busca TÉCNICO DE MANTENIMIENTO - ELECTRÓNICO O ELECTROMECÁNICA de maquinaria Industrial y Semi-Industrial que permiten la conservación y preservación de sus productos en las aéreas. alimenticias. farmacéuticas y químicas. A través del servicio de mantenimiento Industrial Preventivo y Correctivo.	Requisitos:	•	Tecnólogo. Técnico Superior en Electrónica Industrial. Electromecánica. Electrónica. Automatización y Control. Mantenimiento Industrial o afines	•	 Experiencia de Campo. trabajando  en plantas industriales. Instalaciones  Industriales. Instalación de soluciones de automatización o  mantenimiento industrial. mínimo 2 años (Deseable. no indispensable).	•	Experiencia PLCs . mínimo conocimiento básico y electrónica industrial 	•	Conocimiento en tarjetas electrónicas	•	Gestión del mantenimiento preventivo y correctivo de la maquinaria	•	Experiencia en Mantenimiento Electrónico o Industrial.	•	Manejo de Utilitarios de Office (Nivel medio)	•	Nivel de Inglés  básico 	•	Experiencia en manejo de Cliente 	•	Conocimiento de Análisis de Fallas 	•	Capacidad de resolución de problemas  (electrónicos. mecánicos)	•	Coordinar y supervisar la compra de repuestos	•	Gestión documental: fichas de equipos. registros.		 Funciones:	•	Realizar las tareas diarias en el centro de reparación que incluyes. pruebas y mantenimiento de equipos.	•	Realizar el mantenimiento preventivo y correctivo.	•	Monitorear e investigar los problemas de funcionamiento.	•	Asegurar  la resolución de incidentes dentro de las limitaciones de tiempo específicos.	•	Planificar y dar seguimiento a los horarios de mantenimiento.	•	Mantener registros y documentación precisos y actualizados	  Competencias:                                               	•	Planificación y organización	•	Proactividad	•	Resolución de problemas	•	Comunicación Asertiva	•	Orientación al Cliente    	•	Actitud positiva 	•	Buenas relaciones interpersonales	•	Ética profesional		                         	 Deseable:	•	Inglés 	•	Experiencia en el mantenimiento y resolución de problemas de maquinaria industrial y semi-industrial.			Experiencia mínima:	Al menos 2 años	Experiencia en tarjetas electrónicas y PLC’s	Experiencia en el sector industrial de máquinas		La empresa ofrece estabilidad. buen ambiente laboral y beneficios de ley. sueldo de $450 dolares.	APLICAR UNICAMENTE QUIEN CUMPLE CON EL PERFIL REQUERIDO 	,Tiempo Completo,Contrato por tiempo indefinido,450.00 US$ (Mensual),450,Ingeniero electromecánico,40,30,Universidad,1,1,False,False,False,
False,False,Baker Tilly Ecuador Cía.Ltda.,Quito,Contabilidad / Finanzas,2024-09-09T14:35:11,9 de septiembre,2,Software de Contabilidade. Microsoft Office,Pichincha,Inglés ,Tiempo completo,Seleccionamos asistente contable administrativa para trabajo presencial a tiempo completo en horario comodo. Indispensable poder demostrar experiencia como asistente contable por dos años por lo menos. Conocimiento intermedio de ingles. Estudios superiores concluidos. demostrar además amplia experiencia en manejo de sistema contable. Persona madura. responsable. comprometida. ,Tiempo Completo,Otro tipo de contrato,A convenir,0,Asistente contable administrativa,45,27,Universidad,1,1,False,False,False,4.3
False,False,MIÑO JARAMILLO EDWIN DANIEL,Quito,Ventas,2024-09-09T14:35:11,9 de septiembre,1,Dirección de ventas. Gestión de ventas. Ventas,Pichincha,,,Look System es una empresa de Outsourcing Tecnológico especializada en brindar soluciones innovadoras para empresas de todos los tamaños. Contamos con un equipo de expertos en tecnología que están dispuestos a brindar soluciones personalizadas para satisfacer las necesidades de su negocio. Desde el desarrollo de software a medida hasta el soporte técnico y la seguridad de la información. Look System ofrece una amplia gama de servicios que ayudarán a su empresa a alcanzar el éxito en el mundo digital. Trabajamos con los más altos estándares de calidad y excelencia. garantizando una experiencia de servicio excepcional para nuestros clientes.,Por Horas,Otro tipo de contrato,A convenir,0,Vendedor Freelancer para Servicios Tecnológicos,,,Bachillerato / Educación Media,5,3,False,False,True,
False,False,ITESUT,Quito,Administración / Oficina,2024-09-09T14:35:12,9 de septiembre,3,,Pichincha,,Experiencia en educación,Instituto de Educación Superior necesita Coordinador Académico con experiencia en Educación. Persona que sepa de procesos Educativos y que tenga experiencia en liderazgo y manejo de Equipos de trabajo.	Persona que viva preferiblemente en el norte de Quito.,Tiempo Completo,Contrato por tiempo determinado,995.00 US$ (Mensual),995,Coordinador académico,,,Universidad,1,1,False,False,True,3.1
False,False,Estacion De servicios reina del Quinche mas gas,Quito,Ventas,2024-09-09T14:35:12,9 de septiembre,,,Pichincha,,Con y Sin Exeriencia para gasolinera,necesitamos personal para despacho de combustible con y sin exeriencia. trabajo bajo presion. polifuncional interesados presentarse. la vacante puede ser entre caballeros o damas. la gasolinera masgas de la argelia frente a la primax,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Despachador/a,42,20,Educación Básica Primaria,5,1,False,False,True,
False,False,ITESUT,Quito,Legal / Asesoría,2024-09-09T14:35:12,9 de septiembre,2,,Pichincha,,Con experiencia,Instituto de Educación Superior necesita abogado medio tiempo con experiencia en contratación. laboral y convenios. Persona que viva en el norte de Quito preferiblemente.,Tiempo Completo,Contrato por tiempo determinado,A convenir,0,Abogado,,,Universidad,1,1,False,False,True,3.1
False,False,Intensive English Course ,Quito,Ventas,2024-09-09T14:35:12,9 de septiembre,1,,Pichincha,,Con experiencia en comercialización,Buscamos Cerradores de Ventas/Closers con experiencia comprobada. personas dinámicas. proactivas y orientadas a resultados. que se sumen a nuestro equipo en Quito. Si eres un profesional motivado. con talento para cerrar ventas de productos intangibles y con la capacidad de establecer relaciones sólidas con posibles estudiantes. queremos conocerte.	Perfil del Candidato Ideal:	•	Experiencia mínima de 1 año en cierre de ventas B2C. especialmente en productos intangibles. ventas consultivas o high ticket (excluyente).	•	Dominio de Zoom para negociaciones y presentaciones.	•	Manejo de CRM (preferencia por Kommo y Hubspot).	•	Habilidades excepcionales de negociación y cierre.	•	Capacidad de comunicación clara y persuasiva. tanto verbal como escrita.	•	Fuerte orientación a resultados y trabajo bajo presión.	•	Disponibilidad inmediata para trabajar a tiempo completo. incluidos sábados y feriados (excluyente).	•	Residir en Quito.	Requisitos Obligatorios:	•	Egresado o titulado en Mercadotecnia. Administración de Empresas. Economía o áreas afines.	•	Acceso a internet y computadora propia.	Ofrecemos:	•	Salario base competitivo de $460 + comisiones atractivas y bonos por cumplimiento de metas.	•	Capacitación constante para potenciar tus habilidades en ventas.	•	Oportunidades de crecimiento personal y profesional en una empresa en expansión.	•	Un ambiente laboral dinámico. motivador y colaborativo.	Si estás listo para ser parte de una empresa líder y transformar tu vida profesional mientras contribuyes al futuro de nuestros estudiantes. ¡este es tu momento!	,Tiempo Completo,Contrato por tiempo determinado,460.00 US$ (Mensual),460,Cerradores de Ventas/Closers,0,24,Universidad,3,1,False,False,False,3.3
False,False,CORRALES VARGAS FANNY FABIOLA,Quito,Ventas,2024-09-09T14:35:12,9 de septiembre,1,,Pichincha,,Con experiencia en comercialización,Buscamos Cerradores de Ventas/Closers con experiencia comprobada. personas dinámicas. proactivas y orientadas a resultados. que se sumen a nuestro equipo en Quito. Si eres un profesional motivado. con talento para cerrar ventas de productos intangibles y con la capacidad de establecer relaciones sólidas con posibles estudiantes. queremos conocerte.	Perfil del Candidato Ideal:	•	Experiencia mínima de 1 año en cierre de ventas B2C. especialmente en productos intangibles. ventas consultivas o high ticket (excluyente).	•	Dominio de Zoom para negociaciones y presentaciones.	•	Manejo de CRM (preferencia por Kommo y Hubspot).	•	Habilidades excepcionales de negociación y cierre.	•	Capacidad de comunicación clara y persuasiva. tanto verbal como escrita.	•	Fuerte orientación a resultados y trabajo bajo presión.	•	Disponibilidad inmediata para trabajar a tiempo completo. incluidos sábados y feriados (excluyente).	•	Residir en Quito.	Requisitos Obligatorios:	•	Egresado o titulado en Mercadotecnia. Administración de Empresas. Economía o áreas afines.	•	Acceso a internet y computadora propia.	Ofrecemos:	•	Salario base competitivo de $460 + comisiones atractivas y bonos por cumplimiento de metas.	•	Capacitación constante para potenciar tus habilidades en ventas.	•	Oportunidades de crecimiento personal y profesional en una empresa en expansión.	•	Un ambiente laboral dinámico. motivador y colaborativo.	Si estás listo para ser parte de una empresa líder y transformar tu vida profesional mientras contribuyes al futuro de nuestros estudiantes. ¡este es tu momento!	,Tiempo Completo,Contrato por tiempo determinado,460.00 US$ (Mensual),460,Buscamos Cerradores de Ventas/Closers,0,24,Universidad,3,1,False,False,False,
False,False,FARMACIAS MEDIMED,Quito,Medicina / Salud,2024-09-09T14:35:13,9 de septiembre,3,,Pichincha,,con experiencia,Requerimos dependiente de farmacia. tiempo completo. incluye fines de semana. conocimientos sólidos en farmacología. experiencia mínimo 3 años en farmacias. dispensación de medicamentos. Persona responsable y con disponibilidad inmediata. ,Tiempo Completo,Contrato por tiempo indefinido,470.00 US$ (Mensual),470,Dependiente de farmacia,,,Educación Básica Secundaria,2,1,False,False,False,
False,False,COMSADIMTELCO S.A.,Quito,Contabilidad / Finanzas,2024-09-09T14:35:13,9 de septiembre,3,,Pichincha,,con 3 años de experiencia,Importante empresa de Servicios de Telecomunicaciones. ubicada al sur de la ciudad de	Quito. necesita contratar Asistente Contable/Administrativo. Titulo: Tercer nivel en	contabilidad. administración o afines Experiencia: 3 años en cargos similares	COMPETENCIAS: Buenas habilidades de comunicación Trabaja en equipo Escucha	activa Gestión del tiempo y priorización. Organización Proactivo/a Habilidad para trabajar	con precisión. CONOCIMIENTOS: Microsoft Excel y Word Contabilidad Básica Atención	al cliente interno Negociación con proveedores Programas Contables HABILIDADES:	Organizado/a y responsable Orientado/a a trabajo bajo objetivos Buen Comunicador	FUNCIONES PRINCIPALES Ingreso de documentos contables sistema Odoo. Ingreso de	pagos de clientes. Pago a proveedores. Cotización de productos y materiales Asistencia	a la Jefatura Financiera. Conciliación bancaria. DISPONIBILIDAD INMEDIATA Tiempo	completo de Lunes a Sábado,Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Asistente Administrativo Contable,41,25,Universidad,2,1,False,False,False,
False,False,TELCODIGITAL S.A.,Quito,CallCenter / Telemercadeo,2024-09-09T14:35:13,9 de septiembre,1,Gestión de ventas. Ventas. Call Center,Pichincha,,Para campaña de portabilidades,Call center en Quito busca contratar para jornada de medio tiempo y sueldo fijo 230$ . 5 señoritas con experiencia en campañas por teléfono.		Se asigna 1 semana de entrenamiento . trabajo 4horas diarias  de lunes a viernes en 2 turnos. 9 am a 1 pm y 2 pm a 6 pm 			,Medio Tiempo,Contrato de obra o labor,400.00 US$ (Mensual),400,Promotora telefonica,60,19,Educación Básica Secundaria,5,1,False,False,True,
False,False,ISELL & CS CORP S.A.S.,Cayambe,Informática / Telecomunicaciones,2024-09-09T14:35:13,9 de septiembre,1,,Pichincha,,Tecnico en fibra optica,Experiencia mínimo un 1 año 	Trabajo en fibra óptica UM  e Infraestructura	Disponer licencia de moto y vehiculó	Manejo OTDR	Manejo y configuración de equipos y Herramientas para FO		,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Instalador técnico,,,Bachillerato / Educación Media,3,1,False,False,False,
False,False,Mabel,Quito,Mercadotecnia / Publicidad / Comunicación,2024-09-09T14:35:13,9 de septiembre,2,Creatividad. Liderazgo. Márketing estratégico,Pichincha,,,Desarrollo de planes y estrategias de marketing enfocadas en cumplimiento de KPI´s (Posicionamiento y Ventas). 	 Involucramiento  con diversas áreas internas y externas. (Canal B2B Y B2C)	Supervisión y aprobación de producciones fotográficas. audiovisuales. piezas gráficas. campañas. POP. 	Generación de campañas estacionales.	 Planificar e implementar estrategias de posicionamiento. comunicación y ventas. ,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Coordinador/a de márketing,30,22,Universidad,1,1,False,False,False,5.0
False,False,FYDI,Quito,Producción / Operarios / Manufactura,2024-09-09T14:35:13,9 de septiembre,-1,,Pichincha,Español ,,Gestión de Cuentas por Cobrar: Supervisar y mantener actualizada la lista de cuentas por cobrar. asegurándose de que todos los pagos se registren correctamente.		Comunicación con Deudores: Contactar a los deudores a través de llamadas telefónicas. correos electrónicos. cartas u otros medios para recordarles sobre los pagos vencidos.		Negociación de Acuerdos de Pago: Trabajar con los deudores para establecer planes de pago que les permitan saldar sus deudas de manera asequible.		Resolución de Disputas: Manejar cualquier problema o disputa que surja con los clientes con respecto a sus facturas. buscando soluciones efectivas para resolver estos conflictos.		Monitoreo de Pagos: Realizar seguimiento continuo de los pagos recibidos y pendientes. asegurándose de que se cumplan los plazos y condiciones acordados.,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Gestor de Cobranzas,45,18,Bachillerato / Educación Media,100,1,False,False,True,
False,False,MEDEXTETIC GROUP,Quito,Ventas,2024-09-09T14:35:13,9 de septiembre,,CRM. Microsoft Office,Pichincha,Español ,Redes Sociales,Empresa de Cosméticos Profesionales. se encuentra en la búsqueda de una asesora comercial con conocimientos y experiencia en ventas a través de redes sociales 	Nuestra búsqueda es una persona proactiva con ganas de crecimiento personal y conocimientos.	Buscamos Asesora comercial para redes sociales con edad 24 a 35 años que sea dinámica. con enfoque comercial. con capacidad multitareas. con buena predisposición. ganas de crecer y con conocimientos y experiencia en CRM. office medio y manejo de WhatsApp business.		De preferencia con conocimientos en cosmetología.,Tiempo Completo,Contrato por tiempo determinado,460.00 US$ (Mensual),460,Asosora Comercial,35,24,Bachillerato / Educación Media,1,1,False,False,False,
False,False,AROMALAB S.A,Quito,Producción / Operarios / Manufactura,2024-09-09T14:35:13,9 de septiembre,1,Aprendizaje,Pichincha,,Producción,Género Masculino	Experiencia en cargos similares	Disponibilidad inmediata 	Tiempo completo	Alta capacidad de aprendizaje	Excelente Actitud	Proactividad	Iniciativa propia	Aprender todos los procesos. envasado. mezclado. etiquetado	Limpieza del área	,Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Auxiliar,35,28,Bachillerato / Educación Media,1,1,False,False,False,
False,False,importante empresa del sector de la salud ,Quito,Ventas,2024-09-09T14:35:09,9 de septiembre,2,,Pichincha,,Experiencia en ventas. servicio de la salud,Expertos en ventas intangibles	Excelente proactividad	Orientación al cumplimiento de metas	Excelentes habilidades comerciales. negociación y gestión	Experiencia. afición por las ventas	Orientación y atención al cliente	Bonificación y Comisiones,Tiempo Completo,Otro tipo de contrato,A convenir,0,Asesor Comercial,47,25,Educación Básica Secundaria,10,1,False,True,False,
False,False,TELECOM3000 S.A.,Quito,Informática / Telecomunicaciones,2024-09-09T14:35:10,9 de septiembre,3,Microsoft Excel. Microsoft Word. Contabilidad,Pichincha,,con 3 años de experiencia,Importante empresa de Servicios de Telecomunicaciones. ubicada al sur de la ciudad de Quito. necesita contratar Asistente Contable/Administrativo.		Titulo: Tercer nivel en contabilidad. administración o afines		Experiencia: 3 años en cargos similares		COMPETENCIAS:	Buenas habilidades de comunicación 	Trabaja en equipo	Escucha activa	Gestión del tiempo y priorización.	Organización	Proactivo/a	Habilidad para trabajar con precisión.		CONOCIMIENTOS: 	Microsoft Excel y  Word	Contabilidad Básica	Atención al cliente interno 	Negociación con proveedores	Programas Contables		HABILIDADES:	Organizado/a y responsable	Orientado/a a trabajo bajo objetivos	Buen Comunicador		FUNCIONES PRINCIPALES	Ingreso de documentos contables sistema Odoo.	Ingreso de pagos de clientes.	Pago a proveedores.	Cotización de productos y materiales	Asistencia a la Jefatura Financiera.	Conciliación bancaria.		DISPONIBILIDAD INMEDIATA	Tiempo completo de Lunes a Sábado	,Tiempo Completo,Otro tipo de contrato,450.00 US$ (Mensual),450,Asistente Administrativo Contable,42,28,Universidad,1,1,True,False,False,
False,False,CONSTRUCTORA MARTINEZ & SANCHEZ CIA. LTDA,Quito,Construcción y obra,2024-09-09T14:35:09,9 de septiembre,,Aprendizaje,Pichincha,,aprendiz,Buscamos un arquitecto con el hemisferio cerebral derecho predominante para realizar todas las fases del trabajo arquitectónico. incluidas la planificación. el diseño y la supervisión de la construcción. Participarás en el diseño. ampliación. renovación. restauración y conservación de nuevos edificios desde las primeras fases hasta su conclusión. El objetivo es satisfacer las necesidades del cliente y producir diseños sostenibles. funcionales y estéticamente atractivos.			Responsabilidades	Controlar el proyecto de principio a fin para garantizar una alta calidad y un diseño innovador y funcional	Hacer una breve valoración para determinar las necesidades de los clientes y crear informes de viabilidad y propuestas de diseño	Desarrollar ideas teniendo en cuenta las necesidades del cliente. el uso del edificio y el impacto medioambiental	Elaborar prototipos detallados y realizar cualquier corrección necesaria	Compilar las especificaciones del proyecto	Respetar presupuestos y plazos	Garantizar que todos los trabajos se llevan a cabo de conformidad con normas. códigos de construcción. directrices y reglamentos específicos	Realizar visitas in situ para comprobar el estado del proyecto e informar sobre el mismo	Cooperar y actuar de enlace con profesionales de la construcción	Seguir las tendencias y los avances arquitectónicos.			Requisitos	Experiencia laboral demostrable como arquitecto	Extensa cartera que demuestre las habilidades artísticas	Conocimiento experto de los productos y los detalles de construcción. y de las normas. reglamentos y estándares de calidad relevantes	Excelentes habilidades para el dibujo y familiaridad con software de diseño (Adobe Photoshop. SketchUp. 3d Studio VIZ o similares)	Gran imaginación y capacidad para pensar y crear en tres dimensiones	Perspicacia visual y atención a los detalles	Habilidades comunicativas y de gestión de proyectos	Grado en Arquitectura,Tiempo Completo,Contrato por tiempo indefinido,1.500.00 US$ (Mensual),1500,Arquitecto/a,50,19,Educación Técnico/Profesional,40,1,False,False,True,
